customerID,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure_group,monthly_charges_quartile,SeniorCitizen,TotalCharges,has_social_ties,contract_risk_score,is_fiber_optic,num_services,num_protection_services,monthly_charges_zscore,monthly_charges_per_service,tenure_x_contract_risk,charges_to_tenure_ratio,total_to_monthly_ratio
3878-AVSOQ,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,new,Q3,1,71.25,0,2,1,1,0,0.2156,35.625,2,35.625,0.9862
3258-SYSWS,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,loyal,Q4,1,7845.8,0,0,1,8,4,1.6297,12.6444,0,1.5589,68.3432
5296-PSYVW,Female,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,No,loyal,Q1,0,1750.7,1,0,0,2,0,-1.3364,8.1833,0,0.3363,68.5205
6319-QSUSR,Female,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),No,new,Q1,0,216.2,1,2,0,1,0,-1.4976,9.85,22,1.6417,10.4444
4083-EUGRJ,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,Yes,new,Q1,0,178.5,0,2,0,1,0,-1.4793,10.125,18,2.025,8.4
7579-OOPEC,Female,Yes,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),Yes,new,Q2,1,115.1,1,2,0,2,1,-0.4856,16.7167,4,16.7167,2.2502
0512-FLFDW,Female,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No,loyal,Q4,1,6029.0,1,1,1,5,1,1.1877,16.75,60,1.6475,59.399
1771-OADNZ,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,established,Q4,1,2745.2,1,2,1,5,2,1.0348,15.9833,58,3.1967,28.3302
0487-CRLZF,Female,No,No,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,loyal,Q3,0,3721.9,0,0,0,5,2,0.322,12.4083,0,1.489,49.3294
2107-FBPTK,Female,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,established,Q4,1,3121.1,0,2,1,6,2,1.3074,14.8714,60,3.3581,29.6965
9451-WLYRI,Female,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,loyal,Q1,0,990.45,1,1,0,1,0,-1.5192,9.525,53,0.3528,49.399
8219-VYBVI,Male,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,established,Q1,0,1004.35,1,0,0,2,0,-1.3214,8.3333,0,0.625,38.6288
1991-VOPLL,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,new,Q1,0,157.65,0,2,0,1,0,-1.5192,9.525,18,1.905,7.8628
9738-QLWTP,Male,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,No,established,Q3,0,3219.75,0,1,1,3,2,0.5696,20.475,39,2.0475,38.839
1016-DJTSV,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,new,Q2,1,572.85,0,2,1,1,0,0.1641,34.85,16,7.7444,8.1025
9419-IPPBE,Female,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,No,loyal,Q4,0,4554.85,1,1,1,4,1,0.8437,18.03,51,1.7337,49.9709
0174-QRVVY,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,loyal,Q1,0,1847.55,1,0,0,2,0,-1.3098,8.45,0,0.3521,70.1157
5699-BNCAS,Male,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,loyal,Q1,1,1766.75,0,0,0,2,0,-1.3331,8.2167,0,0.3424,68.8791
2900-PHPLN,Female,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),No,loyal,Q1,1,1462.05,1,0,0,1,0,-1.5025,9.775,0,0.2754,71.146
0612-RTZZA,Female,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,new,Q1,1,25.25,0,2,0,0,0,-1.3131,25.25,2,12.625,0.9619
8106-GWQOK,Male,Yes,No,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,established,Q2,0,2193.2,1,0,0,5,3,-0.1582,10.0,0,1.5385,35.9541
8751-EDEKA,Female,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),No,established,Q4,0,2433.5,1,2,1,4,2,0.8354,17.98,56,3.1,26.7712
6878-GGDWG,Female,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),No,established,Q1,0,641.15,1,2,0,1,0,-1.5075,9.7,64,0.5879,31.4289
4039-PIMHX,Male,Yes,No,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,No,loyal,Q2,1,2398.4,1,0,0,2,1,-0.4972,16.6,0,0.996,47.2126
8450-LUGUK,Female,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No,established,Q1,0,861.85,1,0,0,2,0,-1.3513,8.0333,0,0.6342,34.3367
3604-WLABM,Female,No,No,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,No,new,Q2,0,583.0,0,2,0,3,2,-0.3493,13.5625,20,4.9318,10.552
0795-GMVQO,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),No,loyal,Q4,0,7332.4,1,1,1,7,3,1.5001,13.7375,67,1.6162,66.1172
2259-OUUSZ,Male,No,No,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),No,new,Q1,0,249.55,0,1,0,2,2,-0.9725,11.8333,7,4.4375,6.837
1142-IHLOO,Female,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),No,loyal,Q3,0,4475.9,0,1,1,3,0,0.7573,21.8875,51,1.6837,50.5466
6410-LEFEN,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,new,Q2,0,416.45,0,2,0,1,0,-0.6518,22.575,18,4.515,9.0238
4633-MKHYU,Female,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,No,new,Q3,0,788.6,0,2,1,3,0,0.7856,22.1,18,8.84,8.821
6257-RJOHI,Male,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,No,new,Q2,0,202.3,0,2,0,2,1,-0.464,16.9333,8,10.16,3.9054
1545-JFUML,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,No,loyal,Q4,0,6994.6,1,0,1,6,3,1.1379,14.1429,0,1.375,69.946
3194-ORPIK,Female,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,loyal,Q3,0,4116.15,1,2,1,3,0,0.6527,21.1,100,1.6549,48.1985
7826-VVKWT,Female,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,No,developing,Q4,1,2263.45,1,0,1,4,1,1.0564,19.31,0,3.862,23.203
1353-GHZOS,Male,Yes,No,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),No,developing,Q2,0,1374.35,1,1,0,3,1,-0.1666,14.9375,22,2.5978,22.623
2587-EKXTS,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,established,Q4,0,4915.15,0,2,1,7,3,1.5533,13.9375,88,2.4778,43.6902
5442-BXVND,Female,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),No,established,Q1,0,838.5,1,2,0,2,0,-1.3463,8.0833,66,0.7132,33.2079
8816-VXNZD,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,new,Q3,0,75.1,0,2,1,2,0,0.3436,25.0333,2,37.55,0.9869
9378-FXTIZ,Female,Yes,No,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),Yes,loyal,Q2,0,3715.65,1,1,0,4,0,0.1791,14.03,54,1.2755,52.2228
1723-HKXJQ,Male,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,established,Q4,0,4273.45,0,2,1,5,1,1.2293,16.9583,84,2.3663,41.5908
7825-GKXMW,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,new,Q2,0,45.8,0,2,0,1,0,-0.6302,22.9,2,22.9,0.9786
9753-OYLBX,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,new,Q1,0,20.5,0,2,0,1,0,-1.471,10.25,2,10.25,0.9535
2364-UFROM,Male,No,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,No,established,Q3,0,2044.75,0,1,0,5,3,0.1874,11.7333,30,2.271,28.638
6656-JWRQX,Female,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,No,new,Q1,0,30.55,0,2,0,1,1,-1.137,15.275,2,15.275,0.9683
6473-ULUHT,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,No,developing,Q3,0,1398.25,1,2,0,7,3,0.6693,10.6125,32,4.9941,16.2776
1240-KNSEZ,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,Yes,new,Q1,0,20.1,0,2,0,1,0,-1.4843,10.05,2,10.05,0.9526
0836-SEYLU,Male,Yes,No,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,Yes,new,Q2,0,328.95,1,2,0,2,1,-0.8013,13.55,18,4.065,7.898
4433-JCGCG,Male,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,established,Q4,1,4680.05,1,2,1,5,1,1.2043,16.8333,92,2.1489,45.8828
3716-BDVDB,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,new,Q2,0,69.1,0,2,1,1,0,0.1442,34.55,2,34.55,0.9857
7688-AWMDX,Male,Yes,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),No,loyal,Q2,0,3778.2,1,0,0,3,2,-0.341,13.625,0,0.7569,68.0757
2842-BCQGE,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,established,Q3,0,3161.4,0,2,1,2,0,0.3519,25.1167,86,1.7125,41.4067
7244-QWYHG,Male,Yes,No,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),No,loyal,Q2,0,2188.45,1,1,0,3,2,-0.675,11.1125,50,0.8716,48.1507
5899-MQZZL,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,developing,Q3,0,999.45,0,2,1,2,0,0.3403,25.0,26,5.3571,13.1507
6849-OYAMU,Male,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),Yes,developing,Q4,0,1888.65,1,1,1,5,2,1.1711,16.6667,19,5.0,18.6995
5312-UXESG,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),No,established,Q4,0,3990.6,0,2,1,5,1,1.1063,16.3417,82,2.3345,40.2887
9488-HGMJH,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,new,Q3,1,71.15,0,2,1,1,0,0.2123,35.575,2,35.575,0.9861
6038-GCYEC,Female,No,No,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,developing,Q2,0,1240.25,0,2,0,4,2,-0.3527,10.83,48,2.166,22.4887
2150-WLKUW,Female,Yes,No,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),No,established,Q2,0,2635.0,1,1,0,4,1,-0.0286,12.78,40,1.5585,40.6009
7159-FVYPK,Female,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,new,Q2,0,235.0,1,2,0,5,2,0.1458,11.525,6,17.2875,3.35
7032-LMBHI,Female,No,No,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),No,established,Q2,0,2347.85,0,1,0,4,1,-0.0037,12.93,37,1.7013,35.7631
1150-WFARN,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),Yes,loyal,Q4,0,7156.2,1,0,1,7,3,1.4619,13.5938,0,1.5993,65.2046
6088-BXMRG,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,established,Q4,0,3089.6,1,2,1,5,1,1.1329,16.475,64,2.9955,30.9424
3144-AUDBS,Female,Yes,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,Yes,new,Q2,0,270.8,1,2,0,2,1,-0.5188,16.3833,12,7.0214,5.3998
4821-SJHJV,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,No,established,Q3,0,2901.8,1,2,1,4,1,0.8255,17.92,64,2.7152,32.0287
7346-MEDWM,Female,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,No,loyal,Q3,0,4949.1,0,2,1,4,2,0.6144,16.65,118,1.3875,58.743
1137-DGOWI,Female,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),No,established,Q2,0,2198.9,1,1,0,5,3,0.1824,11.7083,30,2.2661,30.8618
5616-PRTNT,Male,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,Yes,developing,Q1,0,374.5,1,2,0,1,0,-1.5075,9.7,40,0.9238,18.3578
3812-LRZIR,Female,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,No,established,Q1,0,761.95,1,0,0,2,0,-1.338,8.1667,0,0.875,29.8804
4818-QIUFN,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,developing,Q3,1,1520.9,0,2,1,3,1,0.4782,19.7875,40,3.769,18.9757
9483-GCPWE,Male,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,new,Q1,0,190.25,1,1,0,1,0,-1.4843,10.05,9,2.01,9.0166
4227-OJHAL,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),No,loyal,Q3,0,5163.0,1,1,0,6,3,0.2738,10.4286,68,1.058,69.7703
9220-CXRSC,Female,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),No,loyal,Q2,0,4059.85,1,0,0,4,2,-0.1117,12.28,0,0.8771,65.0617
4993-JCRGJ,Male,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,No,established,Q3,0,2281.6,0,2,1,4,2,0.6493,16.86,52,3.1222,26.7479
9537-JALFH,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,loyal,Q1,0,1356.7,1,0,0,1,0,-1.4909,9.95,0,0.2843,64.9139
6698-OXETB,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,new,Q1,0,231.45,0,0,0,1,0,-1.4743,10.2,0,1.7,10.8154
2103-ZRXFN,Male,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,new,Q2,0,50.75,0,2,0,2,0,-0.4657,16.9167,2,25.375,0.9807
3724-BSCVH,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,new,Q1,0,242.4,1,1,0,1,0,-1.4726,10.225,10,1.8591,11.3007
4877-TSOFF,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),No,loyal,Q3,0,4264.25,1,1,0,6,3,0.3652,10.8214,55,1.3527,55.5603
9209-NWPGU,Male,No,No,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,No,established,Q2,0,2774.55,0,1,0,4,2,0.0212,13.08,44,1.4533,41.7854
6961-VCPMC,Male,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,established,Q3,1,3605.2,1,2,1,2,0,0.5197,26.8,92,1.7106,44.2899
7306-YDSOI,Male,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),No,loyal,Q2,0,4069.9,1,0,0,4,3,-0.1666,11.95,0,0.8536,66.9942
5288-AHOUP,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,new,Q3,1,874.2,0,2,1,2,0,0.4566,26.1667,22,6.5417,10.9962
6688-UZPWD,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,new,Q4,0,1145.35,1,2,1,5,1,1.2376,17.0,22,8.5,11.1199
0655-YDGFJ,Male,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),No,established,Q2,0,1323.7,0,2,0,2,1,-0.5255,16.3167,58,1.6317,26.5005
8468-EHYJA,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,loyal,Q4,0,5497.05,1,2,1,5,1,1.1595,16.6083,114,1.7181,54.6155
6823-SIDFQ,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,established,Q1,0,534.7,0,1,0,1,0,-1.5458,9.125,28,0.6293,27.7766
1097-FSPVW,Female,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),No,established,Q2,0,2455.05,0,2,0,3,2,-0.3394,13.6375,84,1.2686,44.1953
2839-RFSQE,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,Yes,new,Q1,0,38.7,0,2,0,1,0,-1.466,10.325,4,6.8833,1.7875
8328-SKJNO,Male,No,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),No,developing,Q2,0,947.4,1,1,0,3,3,-0.8013,10.1625,23,1.6938,22.7467
7010-ZMVBF,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,developing,Q1,0,357.0,1,2,0,1,0,-1.4726,10.225,36,1.0763,16.6434
5201-CBWYG,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No,loyal,Q1,0,1476.25,1,1,0,2,0,-1.3281,8.2667,62,0.3937,57.219
0968-GSIKN,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,new,Q3,0,70.8,0,2,1,1,0,0.2007,35.4,2,35.4,0.9861
1965-DDBWU,Male,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),Yes,developing,Q3,0,1448.6,0,2,1,4,1,0.8072,17.81,32,5.2382,16.0866
9057-SIHCH,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,new,Q4,0,291.9,0,2,1,4,0,1.0581,19.32,6,24.15,2.9908
6352-GIGGQ,Male,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,loyal,Q3,0,5903.15,0,1,0,8,4,0.7989,9.8667,67,1.3059,65.7366
3635-QQRQD,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),No,loyal,Q1,0,1201.65,0,0,0,1,0,-1.4859,10.025,0,0.3183,57.0855
6771-XWBDM,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,loyal,Q4,0,5921.35,1,2,1,6,2,1.3206,14.9286,114,1.8017,56.1265
2897-DOVND,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,new,Q2,0,146.65,0,2,1,1,0,0.1674,34.9,4,23.2667,2.0713
3082-YVEKW,Female,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),No,developing,Q3,0,1759.4,1,0,0,6,3,0.4117,11.0214,0,3.2146,22.5131
0191-EQUUH,Female,No,Yes,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),No,established,Q1,0,844.45,1,0,0,2,2,-0.9874,11.6833,0,1.3481,23.4244
7134-HBPBS,Female,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,loyal,Q4,1,7774.05,0,0,1,7,3,1.4403,13.5125,0,1.4808,71.2562
3489-HHPFY,Female,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,No,new,Q3,0,134.05,1,2,1,3,0,0.641,21.0125,4,28.0167,1.5761
2926-JEJJC,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),No,new,Q1,0,140.95,0,1,0,1,0,-1.4809,10.1,8,2.2444,6.6486
8601-QACRS,Female,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,new,Q2,0,249.95,0,2,0,2,0,-0.4706,16.8667,10,8.4333,4.844
4950-BDEUX,Male,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,No,established,Q2,0,1701.65,0,2,0,3,1,-0.5172,12.3,70,1.3667,33.8974
5789-LDFXO,Male,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,No,developing,Q1,0,592.65,0,1,0,2,0,-1.3347,8.2,24,0.984,23.1504
0508-OOLTO,Female,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,new,Q3,0,135.75,1,2,1,1,0,0.2289,35.825,4,23.8833,1.8685
2984-TBYKU,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),No,loyal,Q4,0,7732.65,1,0,1,7,4,1.3339,13.1125,0,1.437,73.0184
9822-WMWVG,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,No,established,Q4,0,4282.4,0,2,1,7,4,1.3871,13.3125,82,2.5357,39.8363
2391-SOORI,Male,No,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,new,Q2,0,219.65,1,2,0,2,1,-0.5122,16.45,8,9.87,4.3625
9040-KZVWO,Male,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),No,established,Q3,0,2018.1,0,1,1,2,1,0.3569,25.1667,26,2.7963,26.3804
2645-QTLMB,Male,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,new,Q4,0,669.0,0,2,1,4,1,0.98,18.85,14,11.7812,7.0236
4806-HIPDW,Female,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,new,Q2,0,68.95,1,2,1,1,0,0.1392,34.475,2,34.475,0.9857
1548-ARAGG,Female,Yes,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,No,new,Q2,0,224.85,1,2,0,4,2,-0.2081,11.7,8,11.7,3.779
6339-RZCBJ,Male,No,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,established,Q3,0,3771.5,0,0,0,6,3,0.4699,11.2714,0,1.6102,47.2028
4424-TKOPW,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,new,Q4,1,196.75,0,2,1,4,0,0.9667,18.77,4,31.2833,2.0743
4415-WNGVR,Female,Yes,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,No,new,Q3,1,943.85,1,1,0,6,3,0.4798,11.3143,12,6.0923,11.7687
2522-AHJXR,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,loyal,Q4,0,6572.85,1,2,1,7,3,1.4852,13.6812,120,1.7943,59.5097
0412-UCCNP,Male,No,No,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,No,loyal,Q2,0,3175.85,0,0,0,4,3,-0.1848,11.84,0,1.0571,52.755
1816-FLZDK,Male,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,No,new,Q1,0,29.15,0,2,0,1,1,-1.1835,14.575,2,14.575,0.9668
7096-UCLNH,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,new,Q1,0,20.05,0,2,0,1,0,-1.4859,10.025,2,10.025,0.9525
